timestamp,experiment_id,experiment_type,temperature_c,oxygen_percent,humidity_percent,radiation_level,nutrient_level,ph_level,pressure_kpa,cell_growth_rate,viability_score,contamination_score,mission_outcome
17-02-2026 12:30,BIO-2793,Protein Synthesis,34.76,20.39,56.67,3.63,89.76,7.28,101.62,3.4,54.77,30.55,Failure
17-02-2026 13:00,BIO-2794,Protein Synthesis,37.89,21.4,57.09,3.018,53.43,7.13,97.71,1.84,29.62,44.04,Failure
17-02-2026 13:30,BIO-2795,Tissue Engineering,37.6,23.74,57.08,0.629,80.13,7.77,98.33,2.45,60.05,12.49,Failure
17-02-2026 14:00,BIO-2796,Protein Synthesis,38.49,19.45,76.88,4.443,77.96,7.45,109.12,2.66,40.58,37.13,Failure
17-02-2026 14:30,BIO-2797,Radiation Biology,39.71,20.45,63.13,0.707,73.85,6.66,108.56,3.03,68.49,15.38,Failure
17-02-2026 15:00,BIO-2798,Stem Cell Research,34.79,27.85,44.01,0.549,73.25,7.17,105.05,3.07,81.04,19.95,Success
17-02-2026 15:30,BIO-2799,Stem Cell Research,35.49,18.41,60.21,0.132,78.56,7.26,99.67,3.34,73.75,13.79,Success
17-02-2026 16:00,BIO-2800,Stem Cell Research,36.65,23.93,55.13,0.581,73.11,6.98,91.94,2.38,56.8,18.39,Failure
17-02-2026 16:30,BIO-2801,Protein Synthesis,32.64,15.31,40.38,0.671,54.18,7.61,95.89,0.48,71.4,18.63,Failure
17-02-2026 17:00,BIO-2802,Stem Cell Research,39.01,18.45,72.32,4.036,71.01,7.6,103.17,1.2,47.43,36.1,Failure
17-02-2026 17:30,BIO-2803,Tissue Engineering,35.63,18.14,79.43,3.786,71.16,7.5,100.13,2.36,29.61,42.69,Failure
17-02-2026 18:00,BIO-2804,Tissue Engineering,36.22,23.55,58.46,0.576,99.77,7.75,98.03,3.92,88.73,8.42,Success
17-02-2026 18:30,BIO-2805,Protein Synthesis,35.91,18.8,58.75,0.709,71.31,7.34,91.61,2.6,68.37,9.8,Failure
17-02-2026 19:00,BIO-2806,Protein Synthesis,39.19,21.47,51.15,0.64,82.82,7.28,100.04,3.85,72.59,17.85,Success
17-02-2026 19:30,BIO-2807,Protein Synthesis,39.84,19.4,80.32,0.445,46.08,6.95,101.59,0.36,46.6,16.82,Failure
17-02-2026 20:00,BIO-2808,Tissue Engineering,36.38,19.19,53.52,0.709,64.47,7.36,101.2,1.41,76.1,10.69,Failure
17-02-2026 20:30,BIO-2809,Stem Cell Research,34.64,13.02,46.85,0.537,47.45,7.31,108.03,0.41,62.18,20.35,Failure
17-02-2026 21:00,BIO-2810,Drug Discovery,37.46,17.57,72.82,0.477,85.65,7.45,94.32,2.41,71.75,19.11,Success
17-02-2026 21:30,BIO-2811,Protein Synthesis,36.33,19.45,69.11,0.784,60.21,7.52,105.46,1.1,65.9,15.75,Failure
17-02-2026 22:00,BIO-2812,Stem Cell Research,36.57,27.77,49.95,0.346,85.29,7.09,104.11,3.75,78.97,6.29,Success
17-02-2026 22:30,BIO-2813,Protein Synthesis,36.21,19.08,44.72,1.292,60.7,7.18,106.11,2.6,73.55,11.83,Success
17-02-2026 23:00,BIO-2814,Drug Discovery,36.07,22.78,45.98,4.349,64.46,7.51,109.36,1.3,28.99,33.61,Failure
17-02-2026 23:30,BIO-2815,Protein Synthesis,37.9,26.02,51.32,0.533,69.71,7.51,105.88,3.09,75.42,15.05,Success
18-02-2026 00:00,BIO-2816,Protein Synthesis,34.55,17.64,61.56,1.027,76.77,7.45,96.21,2.43,63.62,26.07,Failure
18-02-2026 00:30,BIO-2817,Stem Cell Research,34.44,14.7,59.34,0.758,82.38,7.17,97.79,2.89,64.64,17.6,Failure
18-02-2026 01:00,BIO-2818,Tissue Engineering,36.71,23.9,65.65,0.973,60.72,7.13,97.22,2.09,71.1,16.13,Success
18-02-2026 01:30,BIO-2819,Drug Discovery,37.73,18.25,68.97,0.775,84.97,7.53,95.64,3,70.16,17.53,Success
18-02-2026 02:00,BIO-2820,Tissue Engineering,36.53,24,48.49,1.057,62.63,7.06,105.24,2.37,58.3,10.07,Failure
18-02-2026 02:30,BIO-2821,Tissue Engineering,35.91,25.34,62.65,0.149,85.36,7.18,97.21,2.74,75.49,13.36,Success
18-02-2026 03:00,BIO-2822,Tissue Engineering,35.57,19.99,58.53,0.717,78.05,6.91,94.15,1.6,66.47,10.59,Failure
18-02-2026 03:30,BIO-2823,Stem Cell Research,36.22,27.5,68.36,0.193,85.81,6.99,104.06,3.76,76.99,12.83,Success
18-02-2026 04:00,BIO-2824,Radiation Biology,37.26,22.53,41.62,0.679,90.21,7.18,94.2,4.53,80.99,18.93,Success
18-02-2026 04:30,BIO-2825,Radiation Biology,33.53,23.52,62.59,0.782,,7.11,100.35,2.14,64.91,15.44,Failure
18-02-2026 05:00,BIO-2826,Stem Cell Research,36.85,22.99,76.45,0.525,57.86,6.94,100.24,2.02,64.51,10.18,Failure
18-02-2026 05:30,BIO-2827,Stem Cell Research,33.53,24.21,52.96,0.683,73.98,7.38,102.55,2.9,74.36,14.24,Success
18-02-2026 06:00,BIO-2828,Protein Synthesis,32.13,23.62,61.42,0.655,98.07,7.57,102.09,3,84.77,22.4,Failure
18-02-2026 06:30,BIO-2829,Stem Cell Research,35.91,19.52,73.34,0.915,64.76,7.38,103.22,2.4,65.64,24.01,Failure
18-02-2026 07:00,BIO-2830,Protein Synthesis,33.82,21.48,57.65,0.687,71.16,6.92,100.16,1.17,62.42,18.34,Failure
18-02-2026 07:30,BIO-2831,Tissue Engineering,38.17,23.82,76.68,4.354,79.81,7.53,94.49,2.06,29.86,40.22,Failure
18-02-2026 08:00,BIO-2832,Tissue Engineering,36.39,17.13,51.77,0.604,58.74,7.33,95.78,3.09,87.89,4.58,Success
18-02-2026 08:30,BIO-2833,Protein Synthesis,39.98,24.59,61.6,-0.035,97.76,7.31,93.16,4.04,80.95,5.86,Success
18-02-2026 09:00,BIO-2834,Radiation Biology,34.39,22.26,47.43,3.258,51.78,7.51,94.72,2.39,23.09,52.29,Failure
18-02-2026 09:30,BIO-2835,Tissue Engineering,38.33,18.03,61.57,2.351,83.09,7.26,104.99,2.98,50.24,30.21,Failure
18-02-2026 10:00,BIO-2836,Protein Synthesis,35.71,26.79,63.18,4.075,57.13,7.33,102.55,-0.3,28.26,41.62,Failure
18-02-2026 10:30,BIO-2837,Tissue Engineering,36.14,17.78,31.27,0.772,76.9,6.96,92.84,4.06,76.22,3.74,Success
18-02-2026 11:00,BIO-2838,Protein Synthesis,34.51,15.27,52.21,0.581,81.78,7.13,107.16,2.11,65.81,14.79,Failure
18-02-2026 11:30,BIO-2839,Stem Cell Research,37.81,28.43,72.04,0.792,103.71,7.27,100.38,4.05,92.11,15.89,Success
18-02-2026 12:00,BIO-2840,Tissue Engineering,35.52,14.75,56.88,0.386,61.42,7.56,100.29,2.06,71.1,16.69,Success
18-02-2026 12:30,BIO-2841,Tissue Engineering,37.25,20.91,59.97,0.753,67.01,7.44,110.31,1.55,70.61,10.55,Success
18-02-2026 13:00,BIO-2842,Radiation Biology,39.65,11.77,58.51,0.496,59.81,7.64,94.56,2.05,64.55,21.99,Failure
18-02-2026 13:30,BIO-2843,Radiation Biology,34.53,19.65,69.13,0.668,48.28,6.95,101.62,1.28,78.7,11.8,Failure
18-02-2026 14:00,BIO-2844,Protein Synthesis,37.81,16.18,73.55,0.526,82.33,6.88,106.46,2.81,66.16,20.86,Failure
18-02-2026 14:30,BIO-2845,Protein Synthesis,39.27,21.51,71.28,2.791,52.03,7.46,94.86,-0.43,27.33,44.99,Failure
18-02-2026 15:00,BIO-2846,Tissue Engineering,34.42,18.14,66.85,0.784,90.84,7.51,104.68,3.75,74.61,21.19,Success
18-02-2026 15:30,BIO-2847,Protein Synthesis,42.46,18.82,69.3,0.604,82.4,7.3,97.77,1.87,74.97,21.99,Success
18-02-2026 16:00,BIO-2848,Radiation Biology,34.64,21.2,52.9,0.91,75.06,7.25,101.12,3.01,82.4,18.41,Success
18-02-2026 16:30,BIO-2849,Stem Cell Research,37.99,29.09,69.95,0.677,70.7,7.42,102.04,2.09,72.72,19.85,Success
18-02-2026 17:00,BIO-2850,Tissue Engineering,35.42,15.99,46.12,0.703,57.37,7.69,94.47,2.61,69.18,17.77,Failure
18-02-2026 17:30,BIO-2851,Radiation Biology,38.23,16.61,57.38,0.188,77.59,7.39,95.39,2.66,81.48,17.64,Success
18-02-2026 18:00,BIO-2852,Radiation Biology,35.46,23.59,48.96,0.596,76.96,7.05,102.14,3.14,74.26,8.58,Success
18-02-2026 18:30,BIO-2853,Drug Discovery,36.2,12.83,56.83,0.921,57.5,7.51,103.07,1.83,72.57,16.7,Success
18-02-2026 19:00,BIO-2854,Radiation Biology,33.81,24.41,55.75,0.125,67.61,7.48,95.98,2.64,73.7,14.12,Success
18-02-2026 19:30,BIO-2855,Radiation Biology,34.36,27.39,63.72,0.572,77.23,7.14,91.58,4.05,85.74,14.55,Success
18-02-2026 20:00,BIO-2856,Tissue Engineering,32.12,22.84,46.21,0.43,94.57,7.57,110.05,2.65,64.01,16.39,Failure
18-02-2026 20:30,BIO-2857,Protein Synthesis,40.12,15.5,46.36,0.437,60.11,7.21,100.97,0.76,62.21,15.06,Failure
18-02-2026 21:00,BIO-2858,Drug Discovery,31.24,18.98,62.07,0.545,108.72,7.7,96.57,3.25,79.21,17.28,Success
18-02-2026 21:30,BIO-2859,Protein Synthesis,41.23,13.04,79.52,1.024,67.24,7.35,108.85,1.7,65.93,20.51,Failure
18-02-2026 22:00,BIO-2860,Tissue Engineering,36.11,21.37,47.47,0.418,96.84,7.6,94.93,5.4,85.15,9.6,Success
18-02-2026 22:30,BIO-2861,Tissue Engineering,35.16,19,58.06,0.297,75.45,7.63,111.64,1.61,64.81,15.88,Failure
18-02-2026 23:00,BIO-2862,Radiation Biology,34.95,20.71,64.32,0.741,73.08,7.57,95.46,1.88,67.57,10.89,Failure
18-02-2026 23:30,BIO-2863,Drug Discovery,37.6,19.31,53.71,0.36,58.58,6.89,97.45,3.21,74.86,7.92,Success
19-02-2026 00:00,BIO-2864,Protein Synthesis,41.56,23.84,57.09,3.437,72.34,7.04,102.2,1.34,14.92,48.29,Failure
19-02-2026 00:30,BIO-2865,Protein Synthesis,40.07,24.87,49.91,3.481,68.62,7.45,104.92,1.88,40.4,50.85,Failure
19-02-2026 01:00,BIO-2866,Tissue Engineering,38.7,20.34,52.96,2.944,60.13,7.1,106.83,2.17,20.15,26.13,Failure
19-02-2026 01:30,BIO-2867,Drug Discovery,37.94,25.93,43.55,0.652,70.25,6.94,104.23,3.8,77.94,13.23,Success
19-02-2026 02:00,BIO-2868,Stem Cell Research,36.64,19.07,57.22,0.555,68.9,7.25,109.22,1.74,67.74,11.31,Failure
19-02-2026 02:30,BIO-2869,Protein Synthesis,34.88,20.92,76.83,0.24,74.87,7.37,91.11,4.01,80.79,23.03,Failure
19-02-2026 03:00,BIO-2870,Radiation Biology,35.17,18.58,51.75,0.518,92.25,7.16,103.66,2.53,70.73,13.42,Success
19-02-2026 03:30,BIO-2871,Radiation Biology,38.54,26.27,50.91,3.184,57.37,7.62,98.2,3.26,41.13,31.31,Failure
19-02-2026 04:00,BIO-2872,Stem Cell Research,34.62,17.37,67.59,0.36,67.62,7.65,97.51,2.61,66.07,12.69,Failure
19-02-2026 04:30,BIO-2873,Drug Discovery,38.35,23.77,59.52,3.159,107.77,7.61,98.09,5.42,72.38,44.39,Failure
19-02-2026 05:00,BIO-2874,Tissue Engineering,34.9,24.73,49.07,1.071,82.34,7.56,95.11,4.17,81.67,21.69,Success
19-02-2026 05:30,BIO-2875,Tissue Engineering,43.42,24.47,75.4,0.511,75.42,7.11,104.1,1.64,75.18,33.96,Failure
19-02-2026 06:00,BIO-2876,Protein Synthesis,35.76,21.45,58.82,0.854,76.72,7.8,101.84,1.71,63.3,13.39,Failure
19-02-2026 06:30,BIO-2877,Drug Discovery,33.36,19.88,62.07,0.411,84.53,7.27,94.23,2.25,71.44,12.51,Success
19-02-2026 07:00,BIO-2878,Protein Synthesis,39.9,21.94,58.01,0.426,82.69,7.14,98.86,2.95,74.1,16.85,Success
19-02-2026 07:30,BIO-2879,Tissue Engineering,40.53,24.41,70.94,3.784,88.67,7.16,99.87,4.22,31.98,37.06,Failure
19-02-2026 08:00,BIO-2880,Tissue Engineering,36.68,23.23,56.23,0.796,82.36,7.59,99.05,3.63,68.44,14.76,Failure
19-02-2026 08:30,BIO-2881,Protein Synthesis,37.05,26.74,52.18,1.058,89.67,7.36,107.69,2.83,69.16,15.18,Failure
19-02-2026 09:00,BIO-2882,Tissue Engineering,34.22,17.8,63.41,4.69,60.95,7.02,110.6,2.1,22.44,52.94,Failure
19-02-2026 09:30,BIO-2883,Tissue Engineering,33.67,18.27,52.18,2.945,74.34,7.01,97.6,1.95,24.16,41.09,Failure
19-02-2026 10:00,BIO-2884,Radiation Biology,36.69,23.2,75.5,0.373,87.62,7.46,96.77,3.72,65.62,17.81,Failure
19-02-2026 10:30,BIO-2885,Tissue Engineering,33.39,26.98,64.1,0.519,53.49,7.67,98.86,1.35,64.18,22.57,Failure
19-02-2026 11:00,BIO-2886,Drug Discovery,37.78,,59.45,2.559,81.82,7.21,104.89,4.2,49.13,27.19,Failure
19-02-2026 11:30,BIO-2887,Tissue Engineering,37.74,16.72,66.8,0.481,67.78,7.26,96.86,4.28,90.71,18.72,Success
19-02-2026 12:00,BIO-2888,Tissue Engineering,40.62,20,47.31,-0.08,,7.21,98.43,3.07,89.06,11.35,Success
19-02-2026 12:30,BIO-2889,Stem Cell Research,40.8,20.73,63.47,1.016,100.31,7.13,104.73,3.2,68.64,19.7,Failure
19-02-2026 13:00,BIO-2890,Tissue Engineering,37.52,18.14,60.45,0.73,67.49,7.1,104.35,3.36,70.27,12.99,Success
19-02-2026 13:30,BIO-2891,Tissue Engineering,36.25,22.51,45.13,0.481,43.5,7.23,102.49,1.93,72.95,6.76,Success
19-02-2026 14:00,BIO-2892,Stem Cell Research,37.92,14.78,69.18,0.584,67.1,7.31,99.95,0.95,63.74,17.17,Failure
19-02-2026 14:30,BIO-2893,Stem Cell Research,43.39,20.34,72.92,0.936,75.47,7.36,93.82,3.88,73.85,31.6,Failure
19-02-2026 15:00,BIO-2894,Tissue Engineering,40.25,26.88,53.07,0.974,83.72,7.19,104.88,2.82,76.34,18.56,Success
19-02-2026 15:30,BIO-2895,Tissue Engineering,36.34,21.22,77.1,0.827,66.29,7.68,103.52,2.22,67.31,22.74,Failure
19-02-2026 16:00,BIO-2896,Stem Cell Research,35.37,18.8,59.93,0.504,71.48,7.3,96.17,2.27,79.04,16.74,Success
19-02-2026 16:30,BIO-2897,Protein Synthesis,39.55,19.01,67.81,0.777,87.98,7.46,99.66,2.93,77.06,26.23,Failure
19-02-2026 17:00,BIO-2898,Radiation Biology,38.24,24.86,54.05,4.229,107.31,7.32,87.25,6.29,74.53,27.17,Failure
19-02-2026 17:30,BIO-2899,Stem Cell Research,42.29,11.57,52.9,0.652,52.57,7.36,105.73,0.91,63.43,19.6,Failure
19-02-2026 18:00,BIO-2900,Tissue Engineering,35.34,18.2,61.87,0.609,81.9,7.43,96.31,2.83,79.51,17.41,Success
19-02-2026 18:30,BIO-2901,Drug Discovery,37.98,19.38,50.44,0.642,99.39,7.5,103.08,4.97,87,13.78,Success
19-02-2026 19:00,BIO-2902,Tissue Engineering,36.15,16.62,69.27,2.866,60.96,7.07,106.47,1.4,45.71,43.95,Failure
19-02-2026 19:30,BIO-2903,Stem Cell Research,38.01,25.65,82.34,0.784,83.3,7.15,105.68,2.99,71.38,14.97,Success
19-02-2026 20:00,BIO-2904,Tissue Engineering,37.3,22.07,61.24,0.153,61.92,7.41,96.62,2.94,64.11,16.72,Failure
19-02-2026 20:30,BIO-2905,Stem Cell Research,35.88,20.39,79.71,0.911,81.32,7.3,97.76,4.28,81.3,18.6,Success
19-02-2026 21:00,BIO-2906,Drug Discovery,40.92,20.92,63.75,0.499,86.58,7.37,104.85,3.1,67.94,18.62,Failure
19-02-2026 21:30,BIO-2907,Radiation Biology,31.92,24.42,36.21,0.754,70.09,7.35,100.35,2.38,73.49,21.49,Success
19-02-2026 22:00,BIO-2908,Tissue Engineering,39.67,16.81,77.06,0.191,51.8,7.68,105.49,3.84,82.09,25.49,Failure
19-02-2026 22:30,BIO-2909,Protein Synthesis,37.62,17.89,,0.494,83.7,7.28,99.14,3.46,72.09,3.21,Success
19-02-2026 23:00,BIO-2910,Radiation Biology,37.07,24.82,72.68,0.847,68.55,7.58,99.53,2.98,72.09,12.19,Success
19-02-2026 23:30,BIO-2911,Stem Cell Research,41.22,22.14,82.89,0.578,71.02,7.2,107.06,2.88,73.69,16.81,Success
20-02-2026 00:00,BIO-2912,Radiation Biology,37.11,21.97,58.84,0.266,86.84,7.61,111.93,3.31,67.1,4.2,Failure
20-02-2026 00:30,BIO-2913,Stem Cell Research,34.34,20.32,59.95,0.365,103.5,7.42,98.29,4.12,84.27,9.55,Success
20-02-2026 01:00,BIO-2914,Stem Cell Research,36.74,,62.15,0.601,56.95,7.01,106.89,2.26,68.43,16.58,Failure
20-02-2026 01:30,BIO-2915,Tissue Engineering,36.5,23.83,44.4,2.971,66.25,7.28,99.73,3.7,55.34,30.99,Failure
20-02-2026 02:00,BIO-2916,Drug Discovery,40.21,19.21,63.96,0.624,73.75,7.27,95.86,3.48,73.32,23.5,Failure
20-02-2026 02:30,BIO-2917,Drug Discovery,36.98,20.81,44.45,0.912,80.64,7.26,100.96,2.81,68.55,10.82,Failure
20-02-2026 03:00,BIO-2918,Protein Synthesis,36.57,19.54,41.99,0.625,60.58,7.15,103.38,2.29,75.22,10.85,Success
20-02-2026 03:30,BIO-2919,Stem Cell Research,35.07,19.08,68.01,4.634,69.24,7.28,109.14,2.17,39.21,43.3,Failure
20-02-2026 04:00,BIO-2920,Drug Discovery,38.4,24.75,74.22,0.506,68.15,7.27,103.74,2.16,68.02,20.8,Failure
20-02-2026 04:30,BIO-2921,Drug Discovery,39.32,25.62,55.89,0.412,83.17,7.13,97.02,2.82,71.88,16.95,Success
20-02-2026 05:00,BIO-2922,Stem Cell Research,35.01,19.79,77.23,0.598,65.65,7.49,96.84,3.79,73.41,18.8,Success
20-02-2026 05:30,BIO-2923,Radiation Biology,35.98,21.08,79.43,3.227,69.86,7.14,96.83,2.66,63.33,30.65,Failure
20-02-2026 06:00,BIO-2924,Stem Cell Research,37.84,20.15,62.21,0.499,96.69,7.35,104.52,2.4,74.07,19.81,Success
20-02-2026 06:30,BIO-2925,Radiation Biology,37.33,21.44,57.48,2.5,47.08,7.32,97.73,2.53,54.66,26.06,Failure
20-02-2026 07:00,BIO-2926,Drug Discovery,36.06,23.94,64.14,0.669,89.4,7.27,108.64,4.05,87.59,18.09,Success
20-02-2026 07:30,BIO-2927,Drug Discovery,39.3,24.68,59.95,0.17,74.3,7.24,89.39,3.32,77.17,17.02,Success
20-02-2026 08:00,BIO-2928,Stem Cell Research,38.24,17.81,47.88,0.787,73.06,7.6,103.51,2.49,58.46,15.25,Failure
20-02-2026 08:30,BIO-2929,Radiation Biology,40.17,22.37,66.42,0.763,58.47,7.18,106.18,1.96,61.75,19.82,Failure
20-02-2026 09:00,BIO-2930,Tissue Engineering,37.5,18.46,66.89,0.027,82.17,7.31,97.47,2.19,80.5,13.72,Success
20-02-2026 09:30,BIO-2931,Tissue Engineering,39.84,22.35,67.02,2.892,105.89,7.05,102.9,4.61,48.3,31.7,Failure
20-02-2026 10:00,BIO-2932,Drug Discovery,42.58,18.27,61.56,3.973,72.28,7.23,114.78,2.8,40.56,34.26,Failure
20-02-2026 10:30,BIO-2933,Stem Cell Research,35.15,21.66,66.63,1.188,64.29,7.9,97.04,1.35,58.14,19.31,Failure
20-02-2026 11:00,BIO-2934,Protein Synthesis,34.46,19.04,69.45,3.719,82.36,7.09,95.04,3.39,38.22,24.39,Failure
20-02-2026 11:30,BIO-2935,Radiation Biology,37.52,23.52,45.82,0.483,46.25,7.66,99.02,1.89,71.74,11.37,Success
20-02-2026 12:00,BIO-2936,Protein Synthesis,36.03,21.35,57.89,0.401,65.67,7.5,100.89,2.49,61.18,9.31,Failure
20-02-2026 12:30,BIO-2937,Stem Cell Research,36.22,19.97,52.03,2.724,79.25,7.35,98.55,3.51,59.9,30.5,Failure
20-02-2026 13:00,BIO-2938,Radiation Biology,37.12,18.05,46.66,0.604,,7.45,98.37,2.17,66.12,13.05,Failure
20-02-2026 13:30,BIO-2939,Radiation Biology,35.92,18.08,59.1,4.374,95.71,7.4,102,2.34,51.92,38.85,Failure
20-02-2026 14:00,BIO-2940,Radiation Biology,39.04,26.12,79.53,3.533,62.55,6.99,100.03,2.5,31.25,37.93,Failure
20-02-2026 14:30,BIO-2941,Stem Cell Research,38.13,23.67,81.92,0.566,94.38,7.33,115.19,5.19,87.57,20.49,Success
20-02-2026 15:00,BIO-2942,Tissue Engineering,34.43,18.55,70.04,0.225,44.56,7.14,97.43,2.31,69.86,17,Failure
20-02-2026 15:30,BIO-2943,Stem Cell Research,38.23,29.72,76.74,0.31,89.57,7.31,94.23,3.78,87.53,13.08,Success
20-02-2026 16:00,BIO-2944,Protein Synthesis,38.74,22.88,82.49,0.722,51.94,7.25,104.65,2,67.89,11.55,Failure
20-02-2026 16:30,BIO-2945,Drug Discovery,38.41,24.98,58.79,0.477,97.38,7.46,104.51,4.22,72.67,16.85,Success
20-02-2026 17:00,BIO-2946,Drug Discovery,35.85,17.23,70.67,1.195,64.38,6.94,99.66,2.71,59.34,15.66,Failure
20-02-2026 17:30,BIO-2947,Radiation Biology,39.03,26.04,41.7,0.948,73.1,7.55,100.89,2.68,67.11,13.06,Failure
20-02-2026 18:00,BIO-2948,Stem Cell Research,35.81,16.47,77.06,0.568,73.14,7.32,109.19,2.23,66.23,24.53,Failure
20-02-2026 18:30,BIO-2949,Stem Cell Research,37.93,20.67,41.39,0.961,82.21,7.4,103.63,2.37,76.22,12.24,Success
20-02-2026 19:00,BIO-2950,Radiation Biology,36.39,21.71,59.87,0.403,70.3,7.21,88.34,2.59,82.14,14.74,Success
20-02-2026 19:30,BIO-2951,Stem Cell Research,34.99,17.11,49.14,0.891,64.75,7.44,97.38,2.04,64.07,12.07,Failure
20-02-2026 20:00,BIO-2952,Stem Cell Research,34.95,27.02,61.92,0.466,43.41,7.39,97.58,2.93,74.45,20.27,Success
20-02-2026 20:30,BIO-2953,Radiation Biology,36.68,26.07,,2.298,67.98,7.24,93.34,3.42,48.1,33.69,Failure
20-02-2026 21:00,BIO-2954,Drug Discovery,35.37,19.34,52.2,0.715,83.76,7.68,102.5,4.65,75.63,8.01,Success
20-02-2026 21:30,BIO-2955,Stem Cell Research,36.93,23.53,45.56,3.877,52.72,7.59,94.13,2.33,40.27,11.67,Failure
20-02-2026 22:00,BIO-2956,Radiation Biology,37.2,19.68,59.67,0.545,63.25,7.59,98.46,2.2,74.45,13.14,Success
20-02-2026 22:30,BIO-2957,Stem Cell Research,37.19,20.58,55.87,0.872,64.21,6.88,96.03,2.03,68.06,12.45,Failure
20-02-2026 23:00,BIO-2958,Tissue Engineering,36.2,21.85,93.86,0.966,88.13,7.24,106.11,4.36,80.95,20.78,Success
20-02-2026 23:30,BIO-2959,Tissue Engineering,40.41,19.98,37.81,2.627,75.98,7.2,93.08,1.93,35.84,45.35,Failure
21-02-2026 00:00,BIO-2960,Radiation Biology,37.53,25.95,65.44,0.619,62.56,7.3,103.76,2.66,75.23,21.81,Success
21-02-2026 00:30,BIO-2961,Radiation Biology,33.64,16.55,64.88,0.967,81.52,7.27,92.58,2.85,80.07,17.89,Success
21-02-2026 01:00,BIO-2962,Stem Cell Research,34.1,19.08,77.34,0.661,83.27,7.95,98.81,3.49,75.42,22.43,Failure
21-02-2026 01:30,BIO-2963,Tissue Engineering,39.87,,51.28,0.564,85.06,7.48,95.34,4.42,85.3,13.27,Success
21-02-2026 02:00,BIO-2964,Protein Synthesis,37.04,18.77,76.7,4.757,74.07,6.98,95.72,2.38,31.69,49.76,Failure
21-02-2026 02:30,BIO-2965,Radiation Biology,35.61,21.91,57.23,0.936,80.86,6.96,98.69,3.05,66.06,20.47,Failure
21-02-2026 03:00,BIO-2966,Tissue Engineering,36.16,23.48,44.54,2.911,51.74,7.78,106.98,2.05,38.89,36.95,Failure
21-02-2026 03:30,BIO-2967,Stem Cell Research,36.58,26.85,45.7,2.915,63.81,7.28,104.84,2.08,20.8,32.15,Failure
21-02-2026 04:00,BIO-2968,Protein Synthesis,37.45,27.42,56.62,0.284,90.8,7.1,99.79,3.47,83.19,13.28,Success
21-02-2026 04:30,BIO-2969,Radiation Biology,35.07,20.82,55.21,0.368,77.89,7.35,99.85,3.3,82.26,13.55,Success
21-02-2026 05:00,BIO-2970,Stem Cell Research,36.23,15.14,66.8,0.318,85.99,7.13,102.43,4.11,81.09,12.47,Success
21-02-2026 05:30,BIO-2971,Radiation Biology,40.6,17.37,86.44,0.428,72.82,7.61,100.94,1.72,74.74,21.32,Success
21-02-2026 06:00,BIO-2972,Protein Synthesis,36.93,20.33,57.32,0.736,70.92,7.29,104.95,2.06,68.45,14.35,Failure
21-02-2026 06:30,BIO-2973,Drug Discovery,38.88,23.55,67.59,0.792,88.52,7.34,102.09,4.22,87.19,22.13,Failure
21-02-2026 07:00,BIO-2974,Stem Cell Research,33.94,23.5,42.84,2.438,55.63,7.19,98.8,2.09,45.73,36.97,Failure
21-02-2026 07:30,BIO-2975,Drug Discovery,35.9,22.74,67.7,0.488,83.13,7.44,100.66,1.72,64.85,9.63,Failure
21-02-2026 08:00,BIO-2976,Radiation Biology,33.76,18.65,58.67,0.715,75.64,7.26,102.62,2.75,72.61,21.21,Success
21-02-2026 08:30,BIO-2977,Tissue Engineering,37.89,15.12,67.49,3.201,97.53,7.21,104.56,3.77,57.97,40.3,Failure
21-02-2026 09:00,BIO-2978,Protein Synthesis,36.38,26.01,65.36,0.811,76.19,7.61,98.55,2.84,75.05,13.51,Success
21-02-2026 09:30,BIO-2979,Protein Synthesis,38.54,25.94,56.39,0.621,108.87,7.57,101.3,3.4,85.23,13.06,Success
21-02-2026 10:00,BIO-2980,Radiation Biology,30.48,15.62,42.69,0.567,,7.1,99.93,3.64,83.8,26.28,Failure
21-02-2026 10:30,BIO-2981,Stem Cell Research,38.54,29.21,,0.866,75.96,7.41,106.55,1.16,67.87,17.75,Failure
21-02-2026 11:00,BIO-2982,Radiation Biology,35.29,17.73,49.19,0.855,73.18,7.38,109.83,3.84,79.11,13.69,Success
21-02-2026 11:30,BIO-2983,Stem Cell Research,33.95,30.13,54.13,0.919,56.71,7.39,103.27,2.73,68.69,18.73,Failure
21-02-2026 12:00,BIO-2984,Stem Cell Research,33.18,20.26,62.37,0.904,51.77,7.06,103.85,1.05,71.54,19.97,Failure
21-02-2026 12:30,BIO-2985,Protein Synthesis,39.83,16.01,53.72,0.403,73.27,7.33,109.12,1.17,67.34,9.95,Failure
21-02-2026 13:00,BIO-2986,Tissue Engineering,36.69,12.46,62.56,4.069,72.79,7.38,93.52,1.88,31.76,39.63,Failure
21-02-2026 13:30,BIO-2987,Protein Synthesis,33.98,18.12,65.01,0.808,80.85,7.54,108.54,1.27,60.84,21.75,Failure
21-02-2026 14:00,BIO-2988,Radiation Biology,38.75,20.64,73.9,0.502,63.73,7.12,96.84,1.65,61.63,19.12,Failure
21-02-2026 14:30,BIO-2989,Protein Synthesis,35.67,22.04,69.39,0.344,66.84,7.73,103.49,2.55,65.27,15.63,Failure
21-02-2026 15:00,BIO-2990,Tissue Engineering,37,13.96,59.71,0.651,77.06,7.49,93.65,1.77,61.01,8.95,Failure
